50:49.7,165.9286708,497,21,19,20,21,19
50:49.7,165.9057774,492,21,19,20,21,19
50:49.7,165.8451596,490,21,19,20,21,19
50:49.8,165.3577378,489,21,19,21,21,19
50:49.9,165.3169436,488,21,19,21,21,19
50:49.9,165.2379025,487,21,19,21,21,19
50:49.9,165.2303999,485,21,19,21,21,19
50:50.0,165.2671899,485,21,19,20,21,19
50:50.2,165.2297994,484,21,19,20,21,19
50:50.2,165.1871624,484,21,19,20,21,19
50:50.2,165.1970841,483,21,19,20,21,19
50:50.2,165.015362,483,21,19,20,21,19
50:50.4,165.0070553,483,21,19,20,21,19
50:50.4,164.998723,482,21,19,20,21,19
50:50.5,164.9967463,482,21,19,20,21,19
50:50.5,164.9362618,482,21,19,20,21,19
50:50.5,165.0012005,482,20,19,20,21,19
50:50.5,164.919621,481,20,19,20,21,19
50:50.6,165.7669937,481,20,19,20,21,19
50:50.6,165.5703944,481,20,19,20,21,19
50:50.7,165.818607,481,20,19,20,21,19
50:50.7,165.6496965,480,20,19,20,21,19
50:50.8,165.4662185,480,20,19,20,21,19
50:50.8,165.3772999,479,20,19,20,21,19
50:50.9,165.0724332,479,20,19,20,21,19
50:50.9,165.1219436,479,20,19,20,21,19
50:51.0,165.1012178,479,20,19,20,21,19
50:51.0,165.029211,479,20,19,20,21,19
50:51.1,165.0996917,479,20,19,20,21,19
50:51.1,165.208101,478,20,19,20,21,19
50:51.2,165.2029678,478,20,19,20,21,19
50:51.2,165.2643071,478,20,19,20,21,19
50:51.3,165.1148327,479,20,19,21,21,19
50:51.3,165.1745747,478,20,19,21,21,19
50:51.4,165.1591449,476,20,19,21,21,19
50:51.4,165.0645125,474,20,19,21,21,19
50:51.5,165.1081352,473,20,19,21,21,19
50:51.5,165.206021,472,20,19,21,21,19
50:51.5,165.4325034,472,20,19,21,21,19
50:51.6,165.5444249,472,20,19,21,21,19
50:51.7,165.665796,472,20,19,21,21,19
50:51.7,165.7956233,472,20,19,21,21,19
50:51.8,165.8373503,472,20,19,21,21,19
50:51.8,165.843737,472,20,19,21,21,19
50:51.9,165.0604983,473,20,19,20,21,19
50:51.9,165.0300867,473,20,19,20,21,19
50:52.0,164.8590154,474,20,19,20,21,19
50:52.0,164.7191751,475,20,19,20,21,19
50:52.1,164.7422586,476,20,19,20,21,19
50:52.1,164.7810261,477,20,19,20,21,19
50:52.1,164.7442217,477,20,19,20,21,19
50:52.2,164.7819198,477,20,19,20,21,19
50:52.5,164.7309423,476,20,19,20,21,19
50:52.5,164.7018888,476,20,19,20,21,19
50:52.5,164.670364,476,20,19,20,21,19
50:52.5,164.708962,476,20,19,20,21,19
50:52.5,164.6004493,476,20,19,20,21,19
50:52.5,164.6375152,478,20,19,20,21,19
50:52.6,164.6111591,478,21,19,20,21,19
50:52.6,164.6660356,478,20,19,20,21,19
50:52.7,164.6972945,477,20,19,20,21,19
50:52.7,164.683979,477,20,19,20,21,19
50:52.8,164.7085127,477,20,19,20,21,19
50:52.8,164.7491651,476,20,19,20,21,19
50:53.1,164.5986795,476,20,19,20,21,19
50:53.1,164.3797515,476,20,19,20,21,19
50:53.1,164.3766192,477,21,19,20,21,19
50:53.1,164.3817252,478,21,19,20,21,19
50:53.1,164.3032891,479,21,19,20,21,19
50:53.1,164.3301609,479,21,19,20,21,19
50:53.2,164.3948749,478,21,19,20,21,19
50:53.2,164.8910897,482,21,19,20,21,19
50:53.2,164.3135131,491,21,19,20,21,19
50:53.3,164.1371087,500,22,19,20,21,19
50:53.3,163.8214072,506,23,19,20,21,19
50:53.4,163.6118259,509,23,19,20,21,19
50:53.5,162.9543706,512,23,19,20,21,19
50:53.5,162.488463,517,24,19,20,21,19
50:53.5,162.261969,520,25,19,20,21,19
50:53.6,162.0429682,522,26,19,20,21,19
50:53.7,161.9377169,523,26,19,20,21,19
50:53.8,161.7809413,522,26,19,20,21,19
50:53.8,161.6496116,522,27,19,20,21,19
50:53.9,161.654261,522,27,19,20,21,19
50:53.9,161.6379902,522,27,19,20,21,19
50:53.9,161.7238937,522,27,19,20,21,19
50:54.0,161.9987205,522,27,19,20,21,19
50:54.0,162.3191165,522,27,19,20,21,19
50:54.2,162.4939164,521,27,19,20,21,19
50:54.2,162.4848766,520,27,19,20,21,19
50:54.6,162.7733191,519,26,19,20,21,19
50:54.6,162.8342215,519,26,19,20,21,19
50:54.6,162.7871362,518,26,19,20,21,19
50:54.6,162.7367844,518,26,19,20,21,19
50:54.6,162.9885777,518,26,19,20,21,19
50:54.6,163.1245673,518,26,19,20,21,19
50:54.6,163.0881423,518,26,19,20,21,19
50:54.6,162.9645885,517,26,19,20,21,19
50:54.6,162.8657778,517,26,19,20,21,19
50:54.6,163.0600236,517,26,19,20,21,19
50:54.6,163.2731767,516,26,19,20,21,19
50:54.7,163.4180902,516,26,19,20,21,19
50:54.7,163.4096531,516,25,19,20,21,19
50:54.8,163.3552972,515,25,19,20,21,19
50:54.9,164.1121754,515,25,19,20,21,19
50:54.9,162.8532271,515,25,19,20,21,19
50:55.0,162.8502792,515,25,19,20,21,19
50:55.0,162.9564261,515,25,19,20,21,19
50:55.2,162.9811124,515,25,19,20,21,19
50:55.2,162.8333398,514,25,19,20,21,19
50:55.2,163.2321306,514,25,19,20,20,19
50:55.2,164.3043481,514,25,19,20,20,19
50:55.3,164.4164388,514,25,19,20,21,19
50:55.3,164.3585779,514,25,19,20,21,19
50:55.4,164.2945781,514,25,19,20,21,19
50:55.4,164.2109586,513,25,19,20,21,19
50:55.5,164.1980897,513,25,19,20,21,19
50:55.5,164.3112761,513,25,19,20,20,19
50:55.6,164.38482,513,25,19,20,21,19
50:55.6,163.6226699,513,25,19,20,21,19
50:55.8,163.578301,513,25,19,20,21,19
50:55.8,162.8781365,513,25,19,20,20,19
50:55.8,162.986327,513,25,19,20,20,19
50:55.8,162.8683892,513,25,19,20,20,19
50:55.9,162.9782166,513,25,19,20,20,19
50:55.9,163.855562,512,25,19,20,20,19
50:55.9,163.8530067,513,25,19,20,20,19
50:56.0,163.9458924,513,25,19,20,20,19
50:56.1,163.944724,512,25,19,20,21,19
50:56.1,163.9188437,512,25,19,20,21,19
50:56.1,163.0602602,512,25,19,20,21,19
50:56.2,163.6129352,512,25,19,20,21,19
50:56.4,162.950696,513,25,19,20,21,19
50:56.4,162.9506996,512,25,19,20,21,19
50:56.4,162.6976137,512,24,19,20,21,19
50:56.4,162.7229971,512,24,19,20,21,19
50:56.5,162.5952548,513,24,19,20,21,19
50:56.5,162.1666811,513,24,19,20,20,19
50:56.6,161.3947232,515,24,19,20,21,19
50:56.6,161.133865,518,24,19,20,21,19
50:56.7,161.5790322,524,25,19,20,21,19
50:56.7,162.1608758,528,25,19,20,20,19
50:56.8,162.2869338,527,25,19,20,21,19
50:56.8,162.9634003,525,24,19,20,21,19
50:56.9,163.8978651,524,24,19,20,21,19
50:56.9,164.970641,522,24,19,20,21,19
50:56.9,165.2761673,518,23,19,21,21,19
50:57.0,165.2331333,512,21,19,22,21,19
50:57.1,164.1224597,501,21,19,23,21,19
50:57.1,162.9602317,487,20,19,26,22,20
50:57.2,161.4532347,471,20,19,30,22,20
50:57.2,160.2140107,456,20,19,36,22,20
50:57.2,159.1911168,445,19,19,56,22,20
50:57.3,158.1412785,432,19,19,94,23,20
50:57.3,157.2042335,420,19,19,132,23,20
50:57.4,156.60588,409,19,19,160,23,20
50:57.4,155.4910822,396,19,19,181,23,20
50:57.5,154.433177,389,19,19,193,23,20
50:57.6,152.96355,381,19,19,211,23,20
50:57.6,152.2025115,371,19,19,240,23,20
50:57.6,151.2387583,353,19,19,269,24,20
50:57.7,150.0357854,332,19,19,300,24,20
50:57.8,149.0071677,310,19,19,325,25,20
50:57.8,147.9994897,292,19,19,338,25,20
50:57.9,146.7829892,276,19,19,347,25,20
50:57.9,145.2374283,267,19,19,358,25,20
50:58.0,143.5629777,258,19,19,372,25,20
50:58.0,141.8560284,251,19,19,385,26,20
50:58.1,140.0003108,244,19,19,397,27,20
50:58.1,138.3363792,236,19,19,405,29,20
50:58.1,136.6165226,230,19,19,412,31,20
50:58.2,134.6255776,223,19,19,419,35,20
50:58.4,132.767066,218,19,19,424,44,20
50:58.4,130.7806599,212,19,19,432,67,20
50:58.4,128.7735978,206,19,19,440,100,20
50:58.4,126.8109381,202,19,19,445,139,21
50:58.5,124.7514779,195,19,19,448,176,21
50:58.5,122.9018958,191,19,19,450,203,21
50:58.5,121.0302548,186,19,19,452,220,21
50:58.6,119.0057011,183,19,19,454,239,21
50:58.6,117.1409514,179,19,19,456,259,21
50:58.7,115.1204199,178,19,19,460,276,21
50:58.8,112.7099191,174,19,19,462,293,21
50:58.8,110.683851,172,19,19,465,308,21
50:58.9,108.4151418,167,19,19,469,324,21
50:58.9,106.3567867,165,19,19,471,335,21
50:59.0,104.5802497,163,19,19,473,345,21
50:59.0,102.7055636,160,19,19,476,353,21
50:59.0,100.8850188,157,19,19,477,360,21
50:59.1,99.29918001,155,19,19,478,366,21
50:59.2,97.30419182,152,19,19,478,372,21
50:59.2,95.2122986,151,19,19,480,377,21
50:59.3,93.26229641,148,19,19,481,382,21
50:59.3,91.56478017,143,19,19,480,389,21
50:59.4,90.01360181,141,19,19,480,393,21
50:59.4,88.50824541,139,19,19,480,396,21
50:59.4,86.82563162,134,19,19,480,398,21
50:59.5,84.92751385,132,19,19,479,402,21
50:59.5,82.96476073,130,19,19,479,405,21
50:59.6,81.23566862,127,19,19,479,408,21
50:59.7,79.49650676,124,19,19,479,411,21
50:59.7,77.7601091,122,18,19,478,412,21
50:59.8,75.93226098,118,18,19,478,414,21
50:59.8,74.02253472,117,18,18,479,416,21
50:59.9,72.15480737,115,18,19,480,417,21
51:00.0,70.39640104,114,18,18,481,420,21
51:00.0,68.81155562,112,18,18,481,422,21
51:00.0,67.19536211,109,18,18,482,423,22
51:00.1,65.3973813,106,18,18,481,424,22
51:00.1,63.78649423,103,18,18,482,426,22
51:00.2,62.06317807,102,18,18,482,427,22
51:00.2,60.09512518,99,18,18,483,428,22
51:00.4,58.0756945,98,18,18,484,430,22
51:00.4,55.95288091,95,18,18,485,431,22
51:00.4,54.01488096,93,18,18,487,434,22
51:00.4,52.08891063,91,18,18,488,435,23
51:00.5,50.36742736,89,18,18,489,437,23
51:00.5,48.76161458,86,18,18,491,439,23
51:00.5,46.87267091,84,18,18,492,439,23
51:00.6,45.2816184,83,18,18,492,440,24
51:00.7,43.83398047,82,18,18,493,441,24
51:00.7,42.46070514,79,18,18,494,442,24
51:00.7,41.38363811,76,18,18,495,443,24
51:00.8,40.34899735,75,18,18,496,444,25
51:00.9,39.36163844,73,18,18,496,443,25
51:00.9,38.12143776,71,18,18,496,444,25
51:01.0,37.11814181,70,18,18,496,443,25
51:01.0,36.45802385,67,18,18,499,443,26
51:01.1,35.10659696,65,18,18,499,444,26
51:01.1,33.53068708,64,18,18,498,443,26
51:01.1,32.38815433,64,18,18,497,444,26
51:01.2,32.06343615,64,18,18,496,445,26
51:01.3,32.23369802,62,18,18,496,445,26
51:01.4,31.66948381,61,18,18,495,445,26
51:01.4,30.95187184,60,18,18,494,444,26
51:01.5,30.38340832,60,18,18,493,445,26
51:01.5,30.00841258,59,18,18,493,446,26
51:01.5,29.35786734,58,18,18,493,446,26
51:01.6,29.37184164,57,18,18,493,446,26
51:01.6,29.06045832,56,18,18,492,445,26
51:01.7,29.45546626,56,18,18,491,446,26
51:01.7,29.1367825,55,18,18,491,445,26
51:01.7,28.52378218,54,18,18,490,445,26
51:01.8,28.20497936,53,18,18,489,444,26
51:01.8,28.01033018,53,18,18,489,444,26
51:01.9,28.07363105,52,18,18,489,444,26
51:01.9,29.36170507,52,18,18,488,444,26
51:02.0,29.70590291,51,18,18,488,444,26
51:02.1,29.54380981,51,18,18,488,444,26
51:02.1,29.37401918,50,18,18,487,443,25
51:02.1,29.27974726,49,18,18,487,443,25
51:02.2,29.81338152,49,18,18,487,443,25
51:02.3,29.82613152,50,18,18,489,443,25
51:02.3,30.53944739,51,18,18,489,442,25
51:02.3,31.07658626,52,18,18,491,442,25
51:02.4,31.46367371,52,18,18,492,440,25
51:02.4,31.87632311,53,18,18,492,440,25
51:02.5,32.28979693,54,18,18,493,440,25
51:02.6,32.79285196,55,18,18,493,440,25
51:02.6,33.34243057,55,18,18,493,438,25
51:02.7,34.07926761,56,18,18,494,438,25
51:02.7,35.17664093,57,18,18,495,438,25
51:02.7,36.07978151,59,18,18,496,437,25
51:02.8,36.72606283,61,18,18,496,436,24
51:02.9,37.23131771,61,18,18,497,436,24
51:02.9,37.88265299,61,18,18,496,435,24
51:03.0,38.58241998,62,18,18,498,434,24
51:03.0,41.05755258,63,18,18,497,433,24
51:03.1,41.91785551,64,18,18,497,433,24
51:03.1,42.87428572,65,18,18,496,432,24
51:03.2,43.87558783,66,18,18,496,430,24
51:03.2,44.80375811,68,18,18,495,430,23
51:03.3,44.25209968,71,18,18,495,428,23
51:03.3,46.57758152,73,18,18,494,428,23
51:03.4,47.2692747,75,18,18,493,427,23
51:03.5,46.34420113,77,18,18,491,426,23
51:03.5,47.42708949,78,18,18,491,426,23
51:03.5,49.76744459,79,18,18,491,424,23
51:03.5,50.96368964,81,18,18,488,423,23
51:03.6,52.10194446,82,18,18,485,422,22
51:03.7,53.05140776,84,18,18,483,422,22
