54:48.0,164.3618284,498,24,19,271,20,20
54:48.1,165.7749777,498,23,19,269,20,20
54:48.1,164.9335568,494,23,19,271,21,20
54:48.2,164.421885,476,23,19,261,21,20
54:48.3,162.7205399,456,22,19,253,21,20
54:48.3,162.2894049,451,22,19,253,22,20
54:48.4,161.1843307,443,22,19,250,22,20
54:48.4,161.7139604,432,21,19,247,23,20
54:48.4,161.0352308,425,21,19,244,22,20
54:48.5,161.1678368,442,21,19,255,21,20
54:48.6,159.6819673,474,22,19,275,21,20
54:48.6,159.1616535,503,23,19,290,20,20
54:48.7,160.5339175,516,23,19,293,20,20
54:48.7,160.8919917,516,23,19,292,20,20
54:48.7,161.8288416,513,23,19,290,20,20
54:48.8,161.9079619,508,23,19,287,20,20
54:48.8,162.2367568,505,23,19,284,20,20
54:49.0,162.5813043,502,23,19,280,20,20
54:49.0,162.8121846,501,23,19,277,20,20
54:49.0,162.7514883,497,23,19,272,20,20
54:49.1,162.828874,495,23,19,269,20,20
54:49.1,162.6870602,493,23,19,267,20,20
54:49.1,162.6907522,491,23,19,264,20,20
54:49.2,162.7843204,489,23,19,262,20,20
54:49.3,162.7808608,488,23,19,261,20,20
54:49.3,162.7417316,487,23,19,260,20,20
54:49.4,162.8750735,487,23,19,260,20,20
54:49.4,162.8055228,487,23,19,259,20,20
54:49.5,162.6378872,486,23,19,258,20,20
54:49.5,162.8663248,486,23,19,257,20,20
54:49.6,162.8411781,487,23,19,257,20,20
54:49.6,163.0143507,487,23,19,257,20,20
54:49.7,163.0474698,487,23,19,256,20,20
54:49.7,163.3909552,486,23,18,255,20,20
54:49.7,163.6439116,484,23,18,255,20,20
54:49.8,163.8008696,484,23,19,255,20,20
54:49.8,163.9372506,484,23,18,254,20,20
54:49.9,163.810935,483,24,18,252,20,20
54:49.9,162.9000403,483,24,18,254,20,20
54:50.0,160.2249404,486,24,18,260,20,20
54:50.1,160.2166569,488,24,18,267,20,20
54:50.1,160.1308551,489,24,18,269,20,20
54:50.1,160.1735027,489,25,18,268,20,20
54:50.2,160.2620956,489,25,18,267,20,20
54:50.3,159.6565663,489,25,18,267,20,20
54:50.3,159.8825095,488,25,18,267,20,20
54:50.3,159.869621,489,25,18,267,20,20
54:50.4,159.887396,489,25,18,267,20,20
54:50.5,160.1616327,489,25,18,266,20,19
54:50.5,161.4627027,488,25,18,266,20,19
54:50.6,161.5936698,488,25,18,265,20,19
54:50.6,161.7497393,488,25,18,265,20,19
54:50.7,161.7292486,487,25,18,264,20,19
54:50.7,162.0232507,487,25,18,264,20,19
54:50.7,161.9962879,487,25,18,263,20,19
54:50.8,161.937248,486,25,18,262,20,19
54:50.9,161.8963499,488,25,18,262,20,19
54:50.9,161.8067099,486,24,18,261,20,19
54:50.9,161.3969266,486,24,18,261,20,19
54:51.0,161.2198724,486,24,18,261,20,19
54:51.1,160.801818,486,24,18,261,20,19
54:51.1,160.806757,486,24,18,261,20,19
54:51.1,161.9163923,486,24,18,261,20,19
54:51.2,161.1856966,486,24,18,260,20,19
54:51.3,161.594547,486,24,18,259,20,19
54:51.3,161.6411151,485,24,18,258,20,19
54:51.3,161.7463928,485,24,18,258,20,19
54:51.4,161.6580214,485,24,18,258,20,19
54:51.5,161.8074285,485,24,18,258,20,19
54:51.5,162.7507131,484,24,18,258,20,19
54:51.6,162.4675556,484,24,18,257,20,19
54:51.6,162.4595786,484,24,18,257,20,19
54:51.7,162.734722,484,24,18,257,20,19
54:51.7,162.8414138,484,24,18,257,20,19
54:51.7,162.8639518,484,24,18,257,20,19
54:51.8,162.8295376,484,24,18,257,20,19
54:51.8,162.704601,488,24,18,257,20,19
54:51.9,162.6694271,484,24,18,256,20,19
54:51.9,162.8281042,484,24,18,256,20,19
54:52.0,162.968177,484,24,18,255,20,19
54:52.0,162.9970221,484,24,18,255,20,19
54:52.1,162.9921144,483,24,18,255,20,19
54:52.1,162.9368308,483,24,18,255,20,19
54:52.2,162.949769,483,24,18,254,20,19
54:52.2,162.8991577,483,24,18,254,20,19
54:52.3,163.0852477,483,24,18,254,20,19
54:52.4,163.1478016,483,24,18,253,20,19
54:52.4,163.189209,483,24,18,253,20,19
54:52.5,163.2566743,483,24,18,253,20,19
54:52.5,163.1845662,482,24,18,253,20,19
54:52.6,163.0460907,482,24,18,252,20,19
54:52.6,163.0488973,483,24,18,252,20,19
54:52.7,162.9476854,483,24,18,252,20,19
54:52.7,162.9985744,483,24,18,251,20,19
54:52.7,163.1837708,483,24,18,251,20,19
54:52.8,163.2693059,483,24,18,250,20,19
54:52.9,163.2792986,482,24,18,251,20,19
54:52.9,163.2463719,482,24,18,249,20,19
54:52.9,163.149692,482,24,18,249,20,19
54:53.0,163.0979644,482,24,18,249,20,19
54:53.0,162.9718333,482,24,18,249,20,19
54:53.1,162.9103396,482,24,18,248,20,19
54:53.2,162.9616768,483,24,18,248,20,19
54:53.2,162.964206,483,24,18,248,20,19
54:53.3,162.7274259,483,24,18,246,20,19
54:53.3,162.9704522,482,24,18,245,20,19
54:53.3,163.1696814,482,24,18,244,20,19
54:53.4,163.1872905,482,24,18,244,20,19
54:53.5,163.1049869,482,24,18,243,20,19
54:53.5,163.1756204,482,24,18,243,20,19
54:53.6,163.1158086,482,24,18,242,20,19
54:53.6,163.0357503,482,24,18,241,20,19
54:53.7,163.071971,482,24,18,241,20,19
54:53.7,163.1129665,482,24,18,240,20,19
54:53.7,163.1100447,482,24,18,240,20,19
54:53.8,163.1760124,482,24,18,239,20,19
54:53.9,163.2089749,482,24,18,239,19,19
54:53.9,163.1712537,481,24,18,239,20,19
54:53.9,163.1457604,481,24,18,239,20,19
54:54.0,163.217536,481,24,18,238,20,19
54:54.1,163.1699976,481,24,18,238,20,19
54:54.1,163.1209379,481,24,18,238,20,19
54:54.2,162.9921097,481,24,18,238,20,19
54:54.2,162.9056554,481,24,18,237,20,19
54:54.3,162.8004249,481,24,18,237,20,19
54:54.3,162.8786682,481,24,18,237,20,19
54:54.3,162.8335289,481,24,18,237,20,19
54:54.4,162.9101581,481,24,18,237,20,19
54:54.5,162.8862098,481,24,18,237,20,19
54:54.5,162.9412884,481,24,18,237,20,19
54:54.6,162.8931997,481,24,18,236,20,19
54:54.6,162.8700448,481,24,18,236,20,19
54:54.7,162.8338733,481,24,18,236,20,19
54:54.7,162.8833053,481,24,18,236,20,19
54:54.7,162.8770366,481,24,18,236,20,19
54:54.8,162.9132566,481,24,18,236,20,19
54:54.9,162.9376499,481,24,18,236,20,19
54:54.9,162.8691286,480,24,18,236,20,19
54:55.0,163.0300139,480,24,18,236,20,19
54:55.0,162.9758971,480,24,18,236,20,19
54:55.1,162.8877523,480,24,18,235,20,19
54:55.1,162.9442634,480,24,18,235,20,19
54:55.1,163.0104908,480,24,18,235,20,19
54:55.2,163.0649638,480,24,18,235,20,19
54:55.3,163.032411,480,24,18,235,20,19
54:55.3,162.8985308,480,24,18,235,20,19
54:55.4,163.0118173,480,24,18,235,20,19
54:55.4,163.0065878,480,24,18,235,20,19
54:55.5,163.0633148,480,24,18,235,20,19
54:55.5,163.0248694,480,24,18,234,20,19
54:55.5,162.9138519,480,24,18,234,20,19
54:55.6,162.7935602,480,24,18,234,20,19
54:55.7,162.7506733,480,24,18,234,20,19
54:55.7,162.823671,480,24,18,234,20,19
54:55.7,162.8038522,480,24,18,233,19,19
54:55.8,162.862162,480,24,18,233,20,19
54:55.9,162.9060809,480,24,18,233,20,19
54:55.9,162.9074444,480,24,18,233,20,19
